game,number_of_game_type,game_type,round,agent,seed,observation,action,reward,termination,truncation,self_vel,self_pos,distances_to_agents,angles_to_agents,distances_to_landmarks,angles_to_landmarks,other_agent_velocities,value_function,interception_point
4,1,Pursuers: 3 vs Evaders: 3,46,adversary_1,9398,"[-0.8462930917739868, -0.0, -3.576674461364746, 0.40857261419296265, 3.9998984336853027, -0.6934096217155457, 4.474175453186035, 0.011448793113231659, 1.1908334493637085, 0.23541149497032166, 3.909461736679077, -1.62842857837677, 3.189635992050171, -0.859060525894165, -0.813987135887146, 0.0, 6.37099105915695e-07, -4.017024821223458e-06, -0.0, 0.0]","[0.0, 1.0, 0.29089986866812384, 0.0, 0.0]",,,,"[-0.8462930917739868, -0.0]","[-3.576674461364746, 0.40857261419296265]","[4.0595574, 4.47419, 1.2138792, 4.2350526, 3.3032956]","[-0.17165086, 0.0025588572, 0.19516985, -0.39467916, -0.26308605]",[],[],"[-0.813987135887146, 0.0, 6.37099105915695e-07, -4.017024821223458e-06, -0.0, 0.0]","{(0.25314080715179443, -0.717670202255249, 0.0): 0.0, (-0.5298141241073608, 0.40857261419296265, 0.0): 0.0, (0.8975009918212891, 0.4200214147567749, 0.0): 0.0, (0.01162530854344368, 0.6439841389656067, 0.0): 0.0, (0.2641400992870331, -0.7870227694511414, 0.0): 0.0, (-0.38703855872154236, -0.4504879117012024, 0.0): 0.0}",
4,1,Pursuers: 3 vs Evaders: 3,46,adversary_2,9398,"[0.0, 0.0, 0.8975009918212891, 0.4200214147567749, -0.47427693009376526, -0.7048584222793579, -4.474175453186035, -0.011448793113231659, -3.283342123031616, 0.2239626944065094, -0.5647136569023132, -1.6398773193359375, -1.2845395803451538, -0.8705093264579773, -0.813987135887146, 0.0, 6.37099105915695e-07, -4.017024821223458e-06, -0.0, 0.0]","[0.0, -1.0, -0.8414957486409335, 0.0, 0.0]",,,,"[0.0, 0.0]","[0.8975009918212891, 0.4200214147567749]","[0.84956694, 4.47419, 3.2909718, 1.7343873, 1.5517179]","[-2.1630802, -3.1390338, 3.0734863, -1.9024408, -2.5460029]",[],[],"[-0.813987135887146, 0.0, 6.37099105915695e-07, -4.017024821223458e-06, -0.0, 0.0]","{(0.25314080715179443, -0.717670202255249, 0.0): 0.0, (-0.5298141241073608, 0.40857261419296265, 0.0): 0.0, (0.8975009918212891, 0.4200214147567749, 0.0): 0.0, (0.01162530854344368, 0.6439841389656067, 0.0): 0.0, (0.2641400992870331, -0.7870227694511414, 0.0): 0.0, (-0.38703855872154236, -0.4504879117012024, 0.0): 0.0}",
4,1,Pursuers: 3 vs Evaders: 3,46,agent_0,9398,"[-0.813987135887146, 0.0, -2.385841131210327, 0.6439841389656067, 2.809065103530884, -0.9288211464881897, -1.1908334493637085, -0.23541149497032166, 3.283342123031616, -0.2239626944065094, 2.718628406524658, -1.8638399839401245, 1.9988025426864624, -1.094472050666809, 6.37099105915695e-07, -4.017024821223458e-06, -0.0, 0.0]","[0.0, 1.0, 0.4848331144468725, 0.0, 0.0]",,,,"[-0.813987135887146, 0.0]","[-2.385841131210327, 0.6439841389656067]","[2.9586408, 1.2138792, 3.2909718, 3.2961855, 2.2788332]","[-0.3193348, -2.9464228, -0.06810631, -0.6009831, -0.50097096]",[],[],"[6.37099105915695e-07, -4.017024821223458e-06, -0.0, 0.0]","{(0.25314080715179443, -0.717670202255249, 0.0): 0.0, (-0.5298141241073608, 0.40857261419296265, 0.0): 0.0, (0.8975009918212891, 0.4200214147567749, 0.0): 0.0, (0.01162530854344368, 0.6439841389656067, 0.0): 0.0, (0.2641400992870331, -0.7870227694511414, 0.0): 0.0, (-0.38703855872154236, -0.4504879117012024, 0.0): 0.0}",
4,1,Pursuers: 3 vs Evaders: 3,46,agent_1,9398,"[6.37099105915695e-07, -4.017024821223458e-06, 0.33278733491897583, -1.2198559045791626, 0.09043672680854797, 0.9350188970565796, -3.909461736679077, 1.62842857837677, 0.5647136569023132, 1.6398773193359375, -2.718628406524658, 1.8638399839401245, -0.7198258638381958, 0.7693679928779602, -0.813987135887146, 0.0, -0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,"[6.37099105915695e-07, -4.017024821223458e-06]","[0.33278733491897583, -1.2198559045791626]","[0.9393824, 4.2350526, 1.7343873, 3.2961855, 1.0536016]","[1.4743744, 2.7469134, 1.2391518, 2.5406096, 2.322939]",[],[],"[-0.813987135887146, 0.0, -0.0, 0.0]","{(0.25314080715179443, -0.717670202255249, 0.0): 0.0, (-0.5298141241073608, 0.40857261419296265, 0.0): 0.0, (0.8975009918212891, 0.4200214147567749, 0.0): 0.0, (0.01162530854344368, 0.6439841389656067, 0.0): 0.0, (0.2641400992870331, -0.7870227694511414, 0.0): 0.0, (-0.38703855872154236, -0.4504879117012024, 0.0): 0.0}",
4,1,Pursuers: 3 vs Evaders: 3,46,agent_2,9398,"[-0.0, 0.0, -0.38703855872154236, -0.4504879117012024, 0.8102626204490662, 0.16565090417861938, -3.189635992050171, 0.859060525894165, 1.2845395803451538, 0.8705093264579773, -1.9988025426864624, 1.094472050666809, 0.7198258638381958, -0.7693679928779602, -0.813987135887146, 0.0, 6.37099105915695e-07, -4.017024821223458e-06]","[0.0, -1.0, -0.9703810560229116, 0.0, 0.0]",0.0,False,False,"[-0.0, 0.0]","[-0.38703855872154236, -0.4504879117012024]","[0.8270222, 3.3032956, 1.5517179, 2.2788332, 1.0536016]","[0.2016621, 2.8785067, 0.5955899, 2.6406217, -0.81865364]",[],[],"[-0.813987135887146, 0.0, 6.37099105915695e-07, -4.017024821223458e-06]","{(0.25314080715179443, -0.717670202255249, 0.0): 0.0, (-0.5298141241073608, 0.40857261419296265, 0.0): 0.0, (0.8975009918212891, 0.4200214147567749, 0.0): 0.0, (0.01162530854344368, 0.6439841389656067, 0.0): 0.0, (0.2641400992870331, -0.7870227694511414, 0.0): 0.0, (-0.38703855872154236, -0.4504879117012024, 0.0): 0.0}",[nan nan]
4,1,Pursuers: 3 vs Evaders: 3,47,adversary_0,9398,"[1.7621912320464617e-06, 3.0127687296044314e-06, 0.4232243001461029, -0.28483662009239197, -4.084527969360352, 0.693409264087677, 0.47427669167518616, 0.7048580050468445, -2.8904640674591064, 0.9288207292556763, -0.0904368981719017, -0.9350197315216064, -0.8102628588676453, -0.16565130650997162, -0.8165571093559265, 0.0, 4.778243010150618e-07, -3.0127687296044314e-06, -0.0, 0.0]","[0.0, -1.0, -0.3004476069142344, 0.0, 0.0]",,,,"[1.7621912320464617e-06, 3.0127687296044314e-06]","[0.4232243001461029, -0.28483662009239197]","[4.142968, 0.84956646, 3.036032, 0.93938315, 0.82702255]","[2.973431, 0.97851247, 2.830675, -1.6672183, -2.9399302]",[],[],"[-0.8165571093559265, 0.0, 4.778243010150618e-07, -3.0127687296044314e-06, -0.0, 0.0]","{(0.25314080715179443, -0.717670202255249, 0.0): 0.0, (-0.5298141241073608, 0.40857261419296265, 0.0): 0.0, (0.8975009918212891, 0.4200214147567749, 0.0): 0.0, (0.01162530854344368, 0.6439841389656067, 0.0): 0.0, (0.2641400992870331, -0.7870227694511414, 0.0): 0.0, (-0.38703855872154236, -0.4504879117012024, 0.0): 0.0}",
4,1,Pursuers: 3 vs Evaders: 3,47,adversary_1,9398,"[-0.8474498391151428, -0.0, -3.661303758621216, 0.40857261419296265, 4.084527969360352, -0.693409264087677, 4.558804988861084, 0.011448793113231659, 1.1940640211105347, 0.23541149497032166, 3.994091272354126, -1.6284289360046387, 3.2742652893066406, -0.859060525894165, -0.8165571093559265, 0.0, 4.778243010150618e-07, -3.0127687296044314e-06, -0.0, 0.0]","[0.0, 1.0, 0.290142316343347, 0.0, 0.0]",,,,"[-0.8474498391151428, -0.0]","[-3.661303758621216, 0.40857261419296265]","[4.142968, 4.5588193, 1.2170486, 4.3132987, 3.3850846]","[-0.1681616, 0.0025113546, 0.1946551, -0.38713476, -0.2565843]",[],[],"[-0.8165571093559265, 0.0, 4.778243010150618e-07, -3.0127687296044314e-06, -0.0, 0.0]","{(0.25314080715179443, -0.717670202255249, 0.0): 0.0, (-0.5298141241073608, 0.40857261419296265, 0.0): 0.0, (0.8975009918212891, 0.4200214147567749, 0.0): 0.0, (0.01162530854344368, 0.6439841389656067, 0.0): 0.0, (0.2641400992870331, -0.7870227694511414, 0.0): 0.0, (-0.38703855872154236, -0.4504879117012024, 0.0): 0.0}",
4,1,Pursuers: 3 vs Evaders: 3,47,adversary_2,9398,"[0.0, 0.0, 0.8975009918212891, 0.4200214147567749, -0.47427669167518616, -0.7048580050468445, -4.558804988861084, -0.011448793113231659, -3.3647408485412598, 0.2239626944065094, -0.5647135972976685, -1.6398777961730957, -1.2845395803451538, -0.8705093264579773, -0.8165571093559265, 0.0, 4.778243010150618e-07, -3.0127687296044314e-06, -0.0, 0.0]","[0.0, -1.0, -0.8414957486409335, 0.0, 0.0]",,,,"[0.0, 0.0]","[0.8975009918212891, 0.4200214147567749]","[0.84956646, 4.5588193, 3.3721862, 1.7343878, 1.5517179]","[-2.1630802, -3.1390812, 3.075129, -1.9024407, -2.5460029]",[],[],"[-0.8165571093559265, 0.0, 4.778243010150618e-07, -3.0127687296044314e-06, -0.0, 0.0]","{(0.25314080715179443, -0.717670202255249, 0.0): 0.0, (-0.5298141241073608, 0.40857261419296265, 0.0): 0.0, (0.8975009918212891, 0.4200214147567749, 0.0): 0.0, (0.01162530854344368, 0.6439841389656067, 0.0): 0.0, (0.2641400992870331, -0.7870227694511414, 0.0): 0.0, (-0.38703855872154236, -0.4504879117012024, 0.0): 0.0}",
4,1,Pursuers: 3 vs Evaders: 3,47,agent_0,9398,"[-0.8165571093559265, 0.0, -2.4672398567199707, 0.6439841389656067, 2.8904640674591064, -0.9288207292556763, -1.1940640211105347, -0.23541149497032166, 3.3647408485412598, -0.2239626944065094, 2.8000271320343018, -1.8638404607772827, 2.0802011489868164, -1.094472050666809, 4.778243010150618e-07, -3.0127687296044314e-06, -0.0, 0.0]","[0.0, 1.0, 0.4835705272389118, 0.0, 0.0]",,,,"[-0.8165571093559265, 0.0]","[-2.4672398567199707, 0.6439841389656067]","[3.036032, 1.2170486, 3.3721862, 3.3636367, 2.3505542]","[-0.31091768, -2.9469376, -0.06646361, -0.587299, -0.4843384]",[],[],"[4.778243010150618e-07, -3.0127687296044314e-06, -0.0, 0.0]","{(0.25314080715179443, -0.717670202255249, 0.0): 0.0, (-0.5298141241073608, 0.40857261419296265, 0.0): 0.0, (0.8975009918212891, 0.4200214147567749, 0.0): 0.0, (0.01162530854344368, 0.6439841389656067, 0.0): 0.0, (0.2641400992870331, -0.7870227694511414, 0.0): 0.0, (-0.38703855872154236, -0.4504879117012024, 0.0): 0.0}",
4,1,Pursuers: 3 vs Evaders: 3,47,agent_1,9398,"[4.778243010150618e-07, -3.0127687296044314e-06, 0.3327873945236206, -1.2198563814163208, 0.0904368981719017, 0.9350197315216064, -3.994091272354126, 1.6284289360046387, 0.5647135972976685, 1.6398777961730957, -2.8000271320343018, 1.8638404607772827, -0.7198259234428406, 0.7693684101104736, -0.8165571093559265, 0.0, -0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,"[4.778243010150618e-07, -3.0127687296044314e-06]","[0.3327873945236206, -1.2198563814163208]","[0.93938315, 4.3132987, 1.7343878, 3.3636367, 1.053602]","[1.4743743, 2.754458, 1.239152, 2.5542936, 2.3229387]",[],[],"[-0.8165571093559265, 0.0, -0.0, 0.0]","{(0.25314080715179443, -0.717670202255249, 0.0): 0.0, (-0.5298141241073608, 0.40857261419296265, 0.0): 0.0, (0.8975009918212891, 0.4200214147567749, 0.0): 0.0, (0.01162530854344368, 0.6439841389656067, 0.0): 0.0, (0.2641400992870331, -0.7870227694511414, 0.0): 0.0, (-0.38703855872154236, -0.4504879117012024, 0.0): 0.0}",
4,1,Pursuers: 3 vs Evaders: 3,47,agent_2,9398,"[-0.0, 0.0, -0.38703855872154236, -0.4504879117012024, 0.8102628588676453, 0.16565130650997162, -3.2742652893066406, 0.859060525894165, 1.2845395803451538, 0.8705093264579773, -2.0802011489868164, 1.094472050666809, 0.7198259234428406, -0.7693684101104736, -0.8165571093559265, 0.0, 4.778243010150618e-07, -3.0127687296044314e-06]","[0.0, -1.0, -0.970381518234532, 0.0, 0.0]",0.0,False,False,"[-0.0, 0.0]","[-0.38703855872154236, -0.4504879117012024]","[0.82702255, 3.3850846, 1.5517179, 2.3505542, 1.053602]","[0.20166253, 2.8850083, 0.5955899, 2.6572542, -0.8186538]",[],[],"[-0.8165571093559265, 0.0, 4.778243010150618e-07, -3.0127687296044314e-06]","{(0.25314080715179443, -0.717670202255249, 0.0): 0.0, (-0.5298141241073608, 0.40857261419296265, 0.0): 0.0, (0.8975009918212891, 0.4200214147567749, 0.0): 0.0, (0.01162530854344368, 0.6439841389656067, 0.0): 0.0, (0.2641400992870331, -0.7870227694511414, 0.0): 0.0, (-0.38703855872154236, -0.4504879117012024, 0.0): 0.0}",[nan nan]
4,1,Pursuers: 3 vs Evaders: 3,48,adversary_0,9398,"[1.3216433671914274e-06, 2.2595766040467424e-06, 0.42322447896003723, -0.2848363220691681, -4.169273376464844, 0.6934089660644531, 0.47427651286125183, 0.7048577070236206, -2.9721200466156006, 0.9288204312324524, -0.09043702483177185, -0.9350203275680542, -0.8102630376815796, -0.1656516045331955, -0.818989634513855, 0.0, 3.583682541830058e-07, -2.2595766040467424e-06, -0.0, 0.0]","[0.0, -1.0, -0.3004480621188038, 0.0, 0.0]",,,,"[1.3216433671914274e-06, 2.2595766040467424e-06]","[0.42322447896003723, -0.2848363220691681]","[4.226542, 0.8495661, 3.113873, 0.93938375, 0.82702273]","[2.976787, 0.97851247, 2.8386977, -1.6672183, -2.93993]",[],[],"[-0.818989634513855, 0.0, 3.583682541830058e-07, -2.2595766040467424e-06, -0.0, 0.0]","{(0.25314080715179443, -0.717670202255249, 0.0): 0.0, (-0.5298141241073608, 0.40857261419296265, 0.0): 0.0, (0.8975009918212891, 0.4200214147567749, 0.0): 0.0, (0.01162530854344368, 0.6439841389656067, 0.0): 0.0, (0.2641400992870331, -0.7870227694511414, 0.0): 0.0, (-0.38703855872154236, -0.4504879117012024, 0.0): 0.0}",
4,1,Pursuers: 3 vs Evaders: 3,48,adversary_1,9398,"[-0.8485446572303772, -0.0, -3.74604868888855, 0.40857261419296265, 4.169273376464844, -0.6934089660644531, 4.643549919128418, 0.011448793113231659, 1.1971533298492432, 0.23541149497032166, 4.078835964202881, -1.6284292936325073, 3.3590102195739746, -0.859060525894165, -0.818989634513855, 0.0, 3.583682541830058e-07, -2.2595766040467424e-06, -0.0, 0.0]","[0.0, 1.0, 0.2894214719164597, 0.0, 0.0]",,,,"[-0.8485446572303772, -0.0]","[-3.74604868888855, 0.40857261419296265]","[4.226542, 4.643564, 1.2200798, 4.3918886, 3.4671218]","[-0.16480562, 0.0024655226, 0.19416532, -0.37984997, -0.2503813]",[],[],"[-0.818989634513855, 0.0, 3.583682541830058e-07, -2.2595766040467424e-06, -0.0, 0.0]","{(0.25314080715179443, -0.717670202255249, 0.0): 0.0, (-0.5298141241073608, 0.40857261419296265, 0.0): 0.0, (0.8975009918212891, 0.4200214147567749, 0.0): 0.0, (0.01162530854344368, 0.6439841389656067, 0.0): 0.0, (0.2641400992870331, -0.7870227694511414, 0.0): 0.0, (-0.38703855872154236, -0.4504879117012024, 0.0): 0.0}",
4,1,Pursuers: 3 vs Evaders: 3,48,adversary_2,9398,"[0.0, 0.0, 0.8975009918212891, 0.4200214147567749, -0.47427651286125183, -0.7048577070236206, -4.643549919128418, -0.011448793113231659, -3.4463963508605957, 0.2239626944065094, -0.5647135376930237, -1.6398780345916748, -1.2845395803451538, -0.8705093264579773, -0.818989634513855, 0.0, 3.583682541830058e-07, -2.2595766040467424e-06, -0.0, 0.0]","[0.0, -1.0, -0.8414957486409335, 0.0, 0.0]",,,,"[0.0, 0.0]","[0.8975009918212891, 0.4200214147567749]","[0.8495661, 4.643564, 3.4536657, 1.7343879, 1.5517179]","[-2.1630802, -3.139127, 3.0766993, -1.9024407, -2.5460029]",[],[],"[-0.818989634513855, 0.0, 3.583682541830058e-07, -2.2595766040467424e-06, -0.0, 0.0]","{(0.25314080715179443, -0.717670202255249, 0.0): 0.0, (-0.5298141241073608, 0.40857261419296265, 0.0): 0.0, (0.8975009918212891, 0.4200214147567749, 0.0): 0.0, (0.01162530854344368, 0.6439841389656067, 0.0): 0.0, (0.2641400992870331, -0.7870227694511414, 0.0): 0.0, (-0.38703855872154236, -0.4504879117012024, 0.0): 0.0}",
4,1,Pursuers: 3 vs Evaders: 3,48,agent_0,9398,"[-0.818989634513855, 0.0, -2.5488953590393066, 0.6439841389656067, 2.9721200466156006, -0.9288204312324524, -1.1971533298492432, -0.23541149497032166, 3.4463963508605957, -0.2239626944065094, 2.881682872772217, -1.8638406991958618, 2.1618568897247314, -1.094472050666809, 3.583682541830058e-07, -2.2595766040467424e-06, -0.0, 0.0]","[0.0, 1.0, 0.48236911986076547, 0.0, 0.0]",,,,"[-0.818989634513855, 0.0]","[-2.5488953590393066, 0.6439841389656067]","[3.113873, 1.2200798, 3.4536657, 3.4319088, 2.4231167]","[-0.30289495, -2.9474273, -0.06489336, -0.57411456, -0.46864688]",[],[],"[3.583682541830058e-07, -2.2595766040467424e-06, -0.0, 0.0]","{(0.25314080715179443, -0.717670202255249, 0.0): 0.0, (-0.5298141241073608, 0.40857261419296265, 0.0): 0.0, (0.8975009918212891, 0.4200214147567749, 0.0): 0.0, (0.01162530854344368, 0.6439841389656067, 0.0): 0.0, (0.2641400992870331, -0.7870227694511414, 0.0): 0.0, (-0.38703855872154236, -0.4504879117012024, 0.0): 0.0}",
4,1,Pursuers: 3 vs Evaders: 3,48,agent_1,9398,"[3.583682541830058e-07, -2.2595766040467424e-06, 0.3327874541282654, -1.2198566198349, 0.09043702483177185, 0.9350203275680542, -4.078835964202881, 1.6284292936325073, 0.5647135376930237, 1.6398780345916748, -2.881682872772217, 1.8638406991958618, -0.7198259830474854, 0.7693687081336975, -0.818989634513855, 0.0, -0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,"[3.583682541830058e-07, -2.2595766040467424e-06]","[0.3327874541282654, -1.2198566198349]","[0.93938375, 4.3918886, 1.7343879, 3.4319088, 1.0536022]","[1.4743743, 2.7617428, 1.2391521, 2.5674782, 2.3229387]",[],[],"[-0.818989634513855, 0.0, -0.0, 0.0]","{(0.25314080715179443, -0.717670202255249, 0.0): 0.0, (-0.5298141241073608, 0.40857261419296265, 0.0): 0.0, (0.8975009918212891, 0.4200214147567749, 0.0): 0.0, (0.01162530854344368, 0.6439841389656067, 0.0): 0.0, (0.2641400992870331, -0.7870227694511414, 0.0): 0.0, (-0.38703855872154236, -0.4504879117012024, 0.0): 0.0}",
4,1,Pursuers: 3 vs Evaders: 3,48,agent_2,9398,"[-0.0, 0.0, -0.38703855872154236, -0.4504879117012024, 0.8102630376815796, 0.1656516045331955, -3.3590102195739746, 0.859060525894165, 1.2845395803451538, 0.8705093264579773, -2.1618568897247314, 1.094472050666809, 0.7198259830474854, -0.7693687081336975, -0.818989634513855, 0.0, 3.583682541830058e-07, -2.2595766040467424e-06]","[0.0, -1.0, -0.9703818750608957, 0.0, 0.0]",0.0,False,False,"[-0.0, 0.0]","[-0.38703855872154236, -0.4504879117012024]","[0.82702273, 3.4671218, 1.5517179, 2.4231167, 1.0536022]","[0.20166284, 2.8912113, 0.5955899, 2.6729457, -0.818654]",[],[],"[-0.818989634513855, 0.0, 3.583682541830058e-07, -2.2595766040467424e-06]","{(0.25314080715179443, -0.717670202255249, 0.0): 0.0, (-0.5298141241073608, 0.40857261419296265, 0.0): 0.0, (0.8975009918212891, 0.4200214147567749, 0.0): 0.0, (0.01162530854344368, 0.6439841389656067, 0.0): 0.0, (0.2641400992870331, -0.7870227694511414, 0.0): 0.0, (-0.38703855872154236, -0.4504879117012024, 0.0): 0.0}",[nan nan]
4,1,Pursuers: 3 vs Evaders: 3,49,adversary_0,9398,"[9.912325822369894e-07, 1.694682396191638e-06, 0.4232245981693268, -0.284836083650589, -4.2541279792785645, 0.693408727645874, 0.4742763936519623, 0.7048575282096863, -3.054018974304199, 0.9288201928138733, -0.09043712168931961, -0.9350207448005676, -0.8102631568908691, -0.1656518280506134, -0.8212945461273193, 0.0, 2.687761764263996e-07, -1.694682396191638e-06, -0.0, 0.0]","[0.0, -1.0, -0.30044843476821304, 0.0, 0.0]",,,,"[9.912325822369894e-07, 1.694682396191638e-06]","[0.4232245981693268, -0.284836083650589]","[4.3102694, 0.8495659, 3.192137, 0.93938416, 0.8270229]","[2.980017, 0.97851247, 2.846351, -1.6672184, -2.9399295]",[],[],"[-0.8212945461273193, 0.0, 2.687761764263996e-07, -1.694682396191638e-06, -0.0, 0.0]","{(0.25314080715179443, -0.717670202255249, 0.0): 0.0, (-0.5298141241073608, 0.40857261419296265, 0.0): 0.0, (0.8975009918212891, 0.4200214147567749, 0.0): 0.0, (0.01162530854344368, 0.6439841389656067, 0.0): 0.0, (0.2641400992870331, -0.7870227694511414, 0.0): 0.0, (-0.38703855872154236, -0.4504879117012024, 0.0): 0.0}",
4,1,Pursuers: 3 vs Evaders: 3,49,adversary_1,9398,"[-0.8495820760726929, -0.0, -3.8309032917022705, 0.40857261419296265, 4.2541279792785645, -0.693408727645874, 4.7284040451049805, 0.011448793113231659, 1.2001087665557861, 0.23541149497032166, 4.163690567016602, -1.6284295320510864, 3.443864583969116, -0.859060525894165, -0.8212945461273193, 0.0, 2.687761764263996e-07, -1.694682396191638e-06, -0.0, 0.0]","[0.0, 1.0, 0.2887351710039147, 0.0, 0.0]",,,,"[-0.8495820760726929, -0.0]","[-3.8309032917022705, 0.40857261419296265]","[4.3102694, 4.728418, 1.2229798, 4.4708056, 3.5493927]","[-0.16157576, 0.0024212776, 0.19369905, -0.37281263, -0.24445781]",[],[],"[-0.8212945461273193, 0.0, 2.687761764263996e-07, -1.694682396191638e-06, -0.0, 0.0]","{(0.25314080715179443, -0.717670202255249, 0.0): 0.0, (-0.5298141241073608, 0.40857261419296265, 0.0): 0.0, (0.8975009918212891, 0.4200214147567749, 0.0): 0.0, (0.01162530854344368, 0.6439841389656067, 0.0): 0.0, (0.2641400992870331, -0.7870227694511414, 0.0): 0.0, (-0.38703855872154236, -0.4504879117012024, 0.0): 0.0}",
4,1,Pursuers: 3 vs Evaders: 3,49,adversary_2,9398,"[0.0, 0.0, 0.8975009918212891, 0.4200214147567749, -0.4742763936519623, -0.7048575282096863, -4.7284040451049805, -0.011448793113231659, -3.5282955169677734, 0.2239626944065094, -0.5647135376930237, -1.639878273010254, -1.2845395803451538, -0.8705093264579773, -0.8212945461273193, 0.0, 2.687761764263996e-07, -1.694682396191638e-06, -0.0, 0.0]","[0.0, -1.0, -0.8414957486409335, 0.0, 0.0]",,,,"[0.0, 0.0]","[0.8975009918212891, 0.4200214147567749]","[0.8495659, 4.728418, 3.5353966, 1.7343881, 1.5517179]","[-2.1630802, -3.1391714, 3.0782015, -1.9024405, -2.5460029]",[],[],"[-0.8212945461273193, 0.0, 2.687761764263996e-07, -1.694682396191638e-06, -0.0, 0.0]","{(0.25314080715179443, -0.717670202255249, 0.0): 0.0, (-0.5298141241073608, 0.40857261419296265, 0.0): 0.0, (0.8975009918212891, 0.4200214147567749, 0.0): 0.0, (0.01162530854344368, 0.6439841389656067, 0.0): 0.0, (0.2641400992870331, -0.7870227694511414, 0.0): 0.0, (-0.38703855872154236, -0.4504879117012024, 0.0): 0.0}",
4,1,Pursuers: 3 vs Evaders: 3,49,agent_0,9398,"[-0.8212945461273193, 0.0, -2.6307945251464844, 0.6439841389656067, 3.054018974304199, -0.9288201928138733, -1.2001087665557861, -0.23541149497032166, 3.5282955169677734, -0.2239626944065094, 2.9635818004608154, -1.863840937614441, 2.24375581741333, -1.094472050666809, 2.687761764263996e-07, -1.694682396191638e-06, -0.0, 0.0]","[0.0, 1.0, 0.48122528500652473, 0.0, 0.0]",,,,"[-0.8212945461273193, 0.0]","[-2.6307945251464844, 0.6439841389656067]","[3.192137, 1.2229798, 3.5353966, 3.5009599, 2.4964592]","[-0.2952419, -2.9478936, -0.06339113, -0.5614096, -0.45382854]",[],[],"[2.687761764263996e-07, -1.694682396191638e-06, -0.0, 0.0]","{(0.25314080715179443, -0.717670202255249, 0.0): 0.0, (-0.5298141241073608, 0.40857261419296265, 0.0): 0.0, (0.8975009918212891, 0.4200214147567749, 0.0): 0.0, (0.01162530854344368, 0.6439841389656067, 0.0): 0.0, (0.2641400992870331, -0.7870227694511414, 0.0): 0.0, (-0.38703855872154236, -0.4504879117012024, 0.0): 0.0}",
