game,round,agent,seed,agent_type,observation,action,reward,termination,truncation,self_vel,self_pos,distances_to_agents,angles_to_agents,distances_to_landmarks,angles_to_landmarks,other_agent_velocities
5,49,adversary_3,3508,active,"[0.5337860584259033, 0.3907065689563751, -1.1151541471481323, -1.1021026372909546, 1.6336374282836914, 1.973131775856018, 1.9495649337768555, 0.16198045015335083, 2.084965944290161, 0.281401127576828, 0.13241934776306152, -0.5048120021820068, 1.5890460014343262, 1.525160312652588, 1.624680519104004, 0.5596296191215515, 2.268190622329712, 0.20013558864593506, -0.2194044142961502, -0.48613739013671875, 0.418740451335907, 0.33617326617240906, 0.1073702797293663, -0.19190508127212524, 0.03743644431233406, 0.0, 0.6771995425224304, 0.006627844646573067, -0.1837090700864792, -0.04813779890537262, 0.9649367332458496, 0.1991732120513916]","[0.0, 0.0, 1.0, 0.0, 0.9390526413917542]",,,,"[0.5337860584259033, 0.3907065689563751]","[-1.1151541471481323, -1.1021026372909546]","[2.561644, 1.9562825, 2.1038702, 0.5218908, 2.2025397, 1.7183632, 2.277003, 0.5333553, 0.5369879]","[0.8792486, 0.08289504, 0.13415611, -1.3142618, 0.7648868, 0.33172658, 0.08800787, -1.9947491, 0.67645824]",[],[],"[0.1073702797293663, -0.19190508127212524, 0.03743644431233406, 0.0, 0.6771995425224304, 0.006627844646573067, -0.1837090700864792, -0.04813779890537262, 0.9649367332458496, 0.1991732120513916]"
5,49,adversary_4,3508,active,"[-0.8248047232627869, 0.00024126589414663613, -0.9827348589897156, -1.6069146394729614, 1.5012180805206299, 2.4779438972473145, 1.817145586013794, 0.6667924523353577, 1.95254647731781, 0.7862131595611572, -0.13241934776306152, 0.5048120021820068, 1.4566266536712646, 2.0299723148345947, 1.4922611713409424, 1.0644415616989136, 2.1357712745666504, 0.7049475908279419, -0.3518237769603729, 0.018674613907933235, 0.28632110357284546, 0.8409852385520935, 0.1073702797293663, -0.19190508127212524, 0.03743644431233406, 0.0, 0.6771995425224304, 0.006627844646573067, -0.1837090700864792, -0.04813779890537262, 0.9649367332458496, 0.1991732120513916]","[0.0, 1.0, 0.0, 0.0, 0.0795072577893734]",,,,"[-0.8248047232627869, 0.00024126589414663613]","[-0.9827348589897156, -1.6069146394729614]","[2.8972163, 1.9356215, 2.1048915, 0.5218908, 2.4985094, 1.8329973, 2.2491043, 0.35231903, 0.8883895]","[1.0260996, 0.35169008, 0.38279772, 1.827331, 0.9483822, 0.61960167, 0.31880796, 3.088563, 1.2426463]",[],[],"[0.1073702797293663, -0.19190508127212524, 0.03743644431233406, 0.0, 0.6771995425224304, 0.006627844646573067, -0.1837090700864792, -0.04813779890537262, 0.9649367332458496, 0.1991732120513916]"
5,49,agent_0,3508,non-active,"[0.1073702797293663, -0.19190508127212524, 0.47389185428619385, 0.4230576753616333, 0.04459134116768837, 0.4479714632034302, 0.3605189025402069, -1.3631799221038818, 0.4959198534488678, -1.2437591552734375, -1.5890460014343262, -1.525160312652588, -1.4566266536712646, -2.0299723148345947, 0.035634443163871765, -0.9655307531356812, 0.679144561290741, -1.3250247240066528, -1.80845046043396, -2.0112977027893066, -1.170305609703064, -1.188987135887146, 0.03743644431233406, 0.0, 0.6771995425224304, 0.006627844646573067, -0.1837090700864792, -0.04813779890537262, 0.9649367332458496, 0.1991732120513916]","[0.0, -1.0, 0.03620340206970696, 0.0, 0.0]",,,,"[0.1073702797293663, -0.19190508127212524]","[0.47389185428619385, 0.4230576753616333]","[0.45018533, 1.4100473, 1.3389822, 2.2025397, 2.4985094, 0.9661881, 1.4889352, 2.7047758, 1.6683242]","[1.4715825, -1.3122468, -1.1913882, -2.376706, -2.1932104, -1.5339065, -1.0971574, -2.3031394, -2.3482764]",[],[],"[0.03743644431233406, 0.0, 0.6771995425224304, 0.006627844646573067, -0.1837090700864792, -0.04813779890537262, 0.9649367332458496, 0.1991732120513916]"
5,49,agent_1,3508,non-active,"[0.03743644431233406, 0.0, 0.5095263123512268, -0.5424730777740479, 0.008956896141171455, 1.4135022163391113, 0.32488447427749634, -0.3976491391658783, 0.46028539538383484, -0.2782284617424011, -1.624680519104004, -0.5596296191215515, -1.4922611713409424, -1.0644415616989136, -0.035634443163871765, 0.9655307531356812, 0.643510103225708, -0.35949400067329407, -1.8440848588943481, -1.0457669496536255, -1.2059400081634521, -0.22345633804798126, 0.1073702797293663, -0.19190508127212524, 0.6771995425224304, 0.006627844646573067, -0.1837090700864792, -0.04813779890537262, 0.9649367332458496, 0.1991732120513916]","[0.0, -1.0, 0.03620340206970696, 0.0, 0.0]",,,,"[0.03743644431233406, 0.0]","[0.5095263123512268, -0.5424730777740479]","[1.4135306, 0.5134927, 0.53784174, 1.7183632, 1.8329973, 0.9661881, 0.7371168, 2.119971, 1.2264681]","[1.5644597, -0.88576746, -0.5436994, -2.809866, -2.521991, 1.6076862, -0.5094566, -2.6257212, -2.9583743]",[],[],"[0.1073702797293663, -0.19190508127212524, 0.6771995425224304, 0.006627844646573067, -0.1837090700864792, -0.04813779890537262, 0.9649367332458496, 0.1991732120513916]"
5,49,agent_2,3508,non-active,"[0.6771995425224304, 0.006627844646573067, 1.15303635597229, -0.9019670486450195, -0.6345531940460205, 1.772996187210083, -0.31862562894821167, -0.03815513476729393, -0.18322470784187317, 0.08126555383205414, -2.268190622329712, -0.20013558864593506, -2.1357712745666504, -0.7049475908279419, -0.679144561290741, 1.3250247240066528, -0.643510103225708, 0.35949400067329407, -2.4875950813293457, -0.6862729787826538, -1.8494501113891602, 0.1360376626253128, 0.1073702797293663, -0.19190508127212524, 0.03743644431233406, 0.0, -0.1837090700864792, -0.04813779890537262, 0.9649367332458496, 0.1991732120513916]","[0.0, -1.0, 0.0, 0.0, 0.0]",,,,"[0.6771995425224304, 0.006627844646573067]","[1.15303635597229, -0.9019670486450195]","[1.8831286, 0.32090202, 0.20043798, 2.277003, 2.2491043, 1.4889352, 0.7371168, 2.5805233, 1.8544465]","[1.9144906, -3.022411, 2.7241325, -3.0535848, -2.8227847, 2.0444353, 2.632136, -2.8724103, 3.068169]",[],[],"[0.1073702797293663, -0.19190508127212524, 0.03743644431233406, 0.0, -0.1837090700864792, -0.04813779890537262, 0.9649367332458496, 0.1991732120513916]"
5,49,agent_3,3508,non-active,"[-0.1837090700864792, -0.04813779890537262, -1.3345586061477661, -1.5882400274276733, 1.8530417680740356, 2.4592692852020264, 2.1689693927764893, 0.6481178402900696, 2.304370403289795, 0.7675385475158691, 0.2194044142961502, 0.48613739013671875, 0.3518237769603729, -0.018674613907933235, 1.80845046043396, 2.0112977027893066, 1.8440848588943481, 1.0457669496536255, 2.4875950813293457, 0.6862729787826538, 0.638144850730896, 0.8223106265068054, 0.1073702797293663, -0.19190508127212524, 0.03743644431233406, 0.0, 0.6771995425224304, 0.006627844646573067, 0.9649367332458496, 0.1991732120513916]","[0.0, -1.0, 0.0, 0.0, 0.0]",,,,"[-0.1837090700864792, -0.04813779890537262]","[-1.3345586061477661, -1.5882400274276733]","[3.0792482, 2.2637324, 2.428835, 0.5333553, 0.35231903, 2.7047758, 2.119971, 2.5805233, 1.0408764]","[0.92506355, 0.2903681, 0.3215221, 1.1468437, -0.05302968, 0.8384532, 0.5158714, 0.26918238, 0.91083765]",[],[],"[0.1073702797293663, -0.19190508127212524, 0.03743644431233406, 0.0, 0.6771995425224304, 0.006627844646573067, 0.9649367332458496, 0.1991732120513916]"
5,49,agent_4,3508,non-active,"[0.9649367332458496, 0.1991732120513916, -0.6964137554168701, -0.7659294009208679, 1.2148969173431396, 1.6369585990905762, 1.5308245420455933, -0.17419280111789703, 1.6662254333496094, -0.054772112518548965, -0.418740451335907, -0.33617326617240906, -0.28632110357284546, -0.8409852385520935, 1.170305609703064, 1.188987135887146, 1.2059400081634521, 0.22345633804798126, 1.8494501113891602, -0.1360376626253128, -0.638144850730896, -0.8223106265068054, 0.1073702797293663, -0.19190508127212524, 0.03743644431233406, 0.0, 0.6771995425224304, 0.006627844646573067, -0.1837090700864792, -0.04813779890537262]","[0.0, -1.0, 0.0012800211936739214, 0.0, 0.0]",0.0,False,False,"[0.9649367332458496, 0.1991732120513916]","[-0.6964137554168701, -0.7659294009208679]","[2.0385308, 1.5407034, 1.6671255, 0.5369879, 0.8883895, 1.6683242, 1.2264681, 1.8544465, 1.0408764]","[0.9323271, -0.11330283, -0.032860152, -2.4651346, -1.8989463, 0.7933163, 0.18321833, -0.0734235, -2.230755]",[],[],"[0.1073702797293663, -0.19190508127212524, 0.03743644431233406, 0.0, 0.6771995425224304, 0.006627844646573067, -0.1837090700864792, -0.04813779890537262]"
5,50,adversary_0,3508,active,"[-0.17987947165966034, -0.95835942029953, 0.5004423260688782, 0.7832478880882263, 0.30491024255752563, -1.8190550804138184, 0.5657207369804382, -1.577183485031128, -1.5622179508209229, -1.8462799787521362, -1.565657615661621, -2.3901383876800537, -0.015813440084457397, -0.3793807327747345, 0.012827620841562748, -1.325721025466919, 0.7203140258789062, -1.6845521926879883, -1.8533718585968018, -2.3763017654418945, -1.1003624200820923, -1.5292600393295288, 0.09500907361507416, -0.14392881095409393, 0.0425586961209774, 0.0, 0.5078996419906616, 0.0049708834849298, -0.1377817988395691, -0.036103349179029465, 0.7242145538330078, 0.1493799090385437]","[0.0, 0.062469061464071274, 0.0, 1.0, 0.0]",,,,"[-0.17987947165966034, -0.95835942029953]","[0.5004423260688782, 0.7832478880882263]","[1.8444326, 1.6755738, 2.4185274, 2.8572793, 0.37971017, 1.3257831, 1.832094, 3.013602, 1.8839941]","[-1.4047201, -1.2264005, -2.2730472, -2.1507127, -1.6124544, -1.5611206, -1.1667258, -2.233185, -2.1945157]",[],[],"[0.09500907361507416, -0.14392881095409393, 0.0425586961209774, 0.0, 0.5078996419906616, 0.0049708834849298, -0.1377817988395691, -0.036103349179029465, 0.7242145538330078, 0.1493799090385437]"
5,50,adversary_1,3508,active,"[0.08206348121166229, -0.6641327142715454, 0.8053525686264038, -1.0358072519302368, -0.30491024255752563, 1.8190550804138184, 0.2608104944229126, 0.24187161028385162, -1.8671281337738037, -0.027224790304899216, -1.8705679178237915, -0.5710833072662354, -0.32072368264198303, 1.4396743774414062, -0.29208260774612427, 0.4933341443538666, 0.4154037833213806, 0.13450293242931366, -2.1582820415496826, -0.5572466254234314, -1.4052726030349731, 0.2897951304912567, 0.09500907361507416, -0.14392881095409393, 0.0425586961209774, 0.0, 0.5078996419906616, 0.0049708834849298, -0.1377817988395691, -0.036103349179029465, 0.7242145538330078, 0.1493799090385437]","[0.0, 0.0, 1.0, 0.0, 0.46206508576869965]",,,,"[0.08206348121166229, -0.6641327142715454]","[0.8053525686264038, -1.0358072519302368]","[1.8444326, 0.35570213, 1.8673266, 1.9558017, 1.4749665, 0.5733156, 0.4366364, 2.2290592, 1.4348422]","[1.7368726, 0.74774027, -3.1270125, -2.8452811, 1.7899921, 2.105356, 0.31313574, -2.8889208, 2.9382236]",[],[],"[0.09500907361507416, -0.14392881095409393, 0.0425586961209774, 0.0, 0.5078996419906616, 0.0049708834849298, -0.1377817988395691, -0.036103349179029465, 0.7242145538330078, 0.1493799090385437]"
5,50,adversary_2,3508,active,"[0.9998399615287781, 0.01788869872689247, 1.0661630630493164, -0.7939355969429016, -0.5657207369804382, 1.577183485031128, -0.2608104944229126, -0.24187161028385162, -2.127938747406006, -0.26909640431404114, -2.131378412246704, -0.8129549026489258, -0.5815341472625732, 1.1978027820587158, -0.5528931021690369, 0.25146251916885376, 0.15459328889846802, -0.10736869275569916, -2.4190926551818848, -0.7991182208061218, -1.6660830974578857, 0.047923509031534195, 0.09500907361507416, -0.14392881095409393, 0.0425586961209774, 0.0, 0.5078996419906616, 0.0049708834849298, -0.1377817988395691, -0.036103349179029465, 0.7242145538330078, 0.1493799090385437]","[0.0, 0.0, 1.0, 0.8556599020957947, 0.0]",,,,"[0.9998399615287781, 0.01788869872689247]","[1.0661630630493164, -0.7939355969429016]","[1.6755738, 0.35570213, 2.144886, 2.2811553, 1.3315079, 0.6073913, 0.18822095, 2.5476654, 1.6667722]","[1.9151921, -2.3938522, -3.0158017, -2.7772036, 2.0227773, 2.714744, -0.60704136, -2.8225403, 3.1128364]",[],[],"[0.09500907361507416, -0.14392881095409393, 0.0425586961209774, 0.0, 0.5078996419906616, 0.0049708834849298, -0.1377817988395691, -0.036103349179029465, 0.7242145538330078, 0.1493799090385437]"
5,50,adversary_3,3508,active,"[0.7003395557403564, 0.5747457146644592, -1.0617755651474, -1.0630320310592651, 1.5622179508209229, 1.8462799787521362, 1.8671281337738037, 0.027224790304899216, 2.127938747406006, 0.26909640431404114, -0.0034397372510284185, -0.543858528137207, 1.546404480934143, 1.4668991565704346, 1.5750454664230347, 0.5205589532852173, 2.282531976699829, 0.16172771155834198, -0.2911539375782013, -0.5300217866897583, 0.4618555009365082, 0.31701990962028503, 0.09500907361507416, -0.14392881095409393, 0.0425586961209774, 0.0, 0.5078996419906616, 0.0049708834849298, -0.1377817988395691, -0.036103349179029465, 0.7242145538330078, 0.1493799090385437]","[0.0, 0.0, 1.0, 0.0, 0.8488735556602478]",,,,"[0.7003395557403564, 0.5747457146644592]","[-1.0617755651474, -1.0630320310592651]","[2.4185274, 1.8673266, 2.144886, 0.5438694, 2.131469, 1.65884, 2.2882545, 0.60472614, 0.56018937]","[0.8685454, 0.014580065, 0.125791, -1.577121, 0.7590195, 0.31920207, 0.07073631, -2.0731206, 0.6015434]",[],[],"[0.09500907361507416, -0.14392881095409393, 0.0425586961209774, 0.0, 0.5078996419906616, 0.0049708834849298, -0.1377817988395691, -0.036103349179029465, 0.7242145538330078, 0.1493799090385437]"
5,50,adversary_4,3508,active,"[-0.9186035394668579, 0.02403312735259533, -1.0652153491973877, -1.6068905591964722, 1.565657615661621, 2.3901383876800537, 1.8705679178237915, 0.5710833072662354, 2.131378412246704, 0.8129549026489258, 0.0034397372510284185, 0.543858528137207, 1.5498441457748413, 2.0107576847076416, 1.5784852504730225, 1.0644174814224243, 2.2859716415405273, 0.7055862545967102, -0.2877141833305359, 0.013836707919836044, 0.4652952551841736, 0.8608784675598145, 0.09500907361507416, -0.14392881095409393, 0.0425586961209774, 0.0, 0.5078996419906616, 0.0049708834849298, -0.1377817988395691, -0.036103349179029465, 0.7242145538330078, 0.1493799090385437]","[0.0, 1.0, 0.0, 0.0, 0.0720545332878828]",,,,"[-0.9186035394668579, 0.02403312735259533]","[-1.0652153491973877, -1.6068905591964722]","[2.8572793, 1.9558017, 2.2811553, 0.5438694, 2.5387328, 1.9038383, 2.3923876, 0.28804672, 0.97857624]","[0.99087995, 0.29631153, 0.36438912, 1.5644716, 0.9141305, 0.5932882, 0.29938197, 3.0935378, 1.0752846]",[],[],"[0.09500907361507416, -0.14392881095409393, 0.0425586961209774, 0.0, 0.5078996419906616, 0.0049708834849298, -0.1377817988395691, -0.036103349179029465, 0.7242145538330078, 0.1493799090385437]"
5,50,agent_0,3508,non-active,"[0.09500907361507416, -0.14392881095409393, 0.4846288859844208, 0.4038671851158142, 0.015813440084457397, 0.3793807327747345, 0.32072368264198303, -1.4396743774414062, 0.5815341472625732, -1.1978027820587158, -1.546404480934143, -1.4668991565704346, -1.5498441457748413, -2.0107576847076416, 0.02864105999469757, -0.9463402628898621, 0.7361274361610413, -1.3051714897155762, -1.837558388710022, -1.9969210624694824, -1.0845489501953125, -1.1498792171478271, 0.0425586961209774, 0.0, 0.5078996419906616, 0.0049708834849298, -0.1377817988395691, -0.036103349179029465, 0.7242145538330078, 0.1493799090385437]","[0.0, -1.0, -0.009852163555695598, 0.0, 0.0]",,,,"[0.09500907361507416, -0.14392881095409393]","[0.4846288859844208, 0.4038671851158142]","[0.37971017, 1.4749665, 1.3315079, 2.131469, 2.5387328, 0.9467736, 1.4984512, 2.713727, 1.5806545]","[1.5291382, -1.3516005, -1.1188153, -2.3825731, -2.227462, -1.5405405, -1.057262, -2.314658, -2.3269649]",[],[],"[0.0425586961209774, 0.0, 0.5078996419906616, 0.0049708834849298, -0.1377817988395691, -0.036103349179029465, 0.7242145538330078, 0.1493799090385437]"
5,50,agent_1,3508,non-active,"[0.0425586961209774, 0.0, 0.5132699608802795, -0.5424730777740479, -0.012827620841562748, 1.325721025466919, 0.29208260774612427, -0.4933341443538666, 0.5528931021690369, -0.25146251916885376, -1.5750454664230347, -0.5205589532852173, -1.5784852504730225, -1.0644174814224243, -0.02864105999469757, 0.9463402628898621, 0.7074863910675049, -0.3588312268257141, -1.8661994934082031, -1.0505807399749756, -1.1131900548934937, -0.20353902876377106, 0.09500907361507416, -0.14392881095409393, 0.5078996419906616, 0.0049708834849298, -0.1377817988395691, -0.036103349179029465, 0.7242145538330078, 0.1493799090385437]","[0.0, -1.0, -0.12159553833298595, 0.0, 0.0]",,,,"[0.0425586961209774, 0.0]","[0.5132699608802795, -0.5424730777740479]","[1.3257831, 0.5733156, 0.6073913, 1.65884, 1.9038383, 0.9467736, 0.79328233, 2.141593, 1.131645]","[1.580472, -1.0362368, -0.42684853, -2.8223906, -2.5483046, 1.6010522, -0.46938443, -2.62886, -2.9607472]",[],[],"[0.09500907361507416, -0.14392881095409393, 0.5078996419906616, 0.0049708834849298, -0.1377817988395691, -0.036103349179029465, 0.7242145538330078, 0.1493799090385437]"
5,50,agent_2,3508,non-active,"[0.5078996419906616, 0.0049708834849298, 1.2207562923431396, -0.901304304599762, -0.7203140258789062, 1.6845521926879883, -0.4154037833213806, -0.13450293242931366, -0.15459328889846802, 0.10736869275569916, -2.282531976699829, -0.16172771155834198, -2.2859716415405273, -0.7055862545967102, -0.7361274361610413, 1.3051714897155762, -0.7074863910675049, 0.3588312268257141, -2.573685884475708, -0.6917495131492615, -1.8206764459609985, 0.15529219806194305, 0.09500907361507416, -0.14392881095409393, 0.0425586961209774, 0.0, -0.1377817988395691, -0.036103349179029465, 0.7242145538330078, 0.1493799090385437]","[0.0, -1.0, 0.0, 0.0, 0.0]",,,,"[0.5078996419906616, 0.0049708834849298]","[1.2207562923431396, -0.901304304599762]","[1.832094, 0.4366364, 0.18822095, 2.2882545, 2.3923876, 1.4984512, 0.79328233, 2.6650283, 1.8272872]","[1.9748669, -2.8284569, 2.5345514, -3.0708563, -2.8422108, 2.0843308, 2.6722083, -2.8790205, 3.056505]",[],[],"[0.09500907361507416, -0.14392881095409393, 0.0425586961209774, 0.0, -0.1377817988395691, -0.036103349179029465, 0.7242145538330078, 0.1493799090385437]"
5,50,agent_3,3508,non-active,"[-0.1377817988395691, -0.036103349179029465, -1.3529294729232788, -1.5930538177490234, 1.8533718585968018, 2.3763017654418945, 2.1582820415496826, 0.5572466254234314, 2.4190926551818848, 0.7991182208061218, 0.2911539375782013, 0.5300217866897583, 0.2877141833305359, -0.013836707919836044, 1.837558388710022, 1.9969210624694824, 1.8661994934082031, 1.0505807399749756, 2.573685884475708, 0.6917495131492615, 0.7530094385147095, 0.8470417261123657, 0.09500907361507416, -0.14392881095409393, 0.0425586961209774, 0.0, 0.5078996419906616, 0.0049708834849298, 0.7242145538330078, 0.1493799090385437]","[0.0, -1.0, 0.0, 0.0, 0.0]",,,,"[-0.1377817988395691, -0.036103349179029465]","[-1.3529294729232788, -1.5930538177490234]","[3.013602, 2.2290592, 2.5476654, 0.60472614, 0.28804672, 2.713727, 2.141593, 2.6650283, 1.1333592]","[0.90840757, 0.25267184, 0.31905234, 1.0684719, -0.048054952, 0.8269347, 0.51273274, 0.2625723, 0.8440989]",[],[],"[0.09500907361507416, -0.14392881095409393, 0.0425586961209774, 0.0, 0.5078996419906616, 0.0049708834849298, 0.7242145538330078, 0.1493799090385437]"
5,50,agent_4,3508,non-active,"[0.7242145538330078, 0.1493799090385437, -0.5999200940132141, -0.7460120916366577, 1.1003624200820923, 1.5292600393295288, 1.4052726030349731, -0.2897951304912567, 1.6660830974578857, -0.047923509031534195, -0.4618555009365082, -0.31701990962028503, -0.4652952551841736, -0.8608784675598145, 1.0845489501953125, 1.1498792171478271, 1.1131900548934937, 0.20353902876377106, 1.8206764459609985, -0.15529219806194305, -0.7530094385147095, -0.8470417261123657, 0.09500907361507416, -0.14392881095409393, 0.0425586961209774, 0.0, 0.5078996419906616, 0.0049708834849298, -0.1377817988395691, -0.036103349179029465]","[0.0, -1.0, 0.0013397445767360972, 0.0, 0.0]",,,,"[0.7242145538330078, 0.1493799090385437]","[-0.5999200940132141, -0.7460120916366577]","[1.8839941, 1.4348422, 1.6667722, 0.56018937, 0.97857624, 1.5806545, 1.131645, 1.8272872, 1.1333592]","[0.94707686, -0.203369, -0.028756246, -2.540049, -2.066308, 0.8146278, 0.18084535, -0.085087754, -2.2974937]",[],[],"[0.09500907361507416, -0.14392881095409393, 0.0425586961209774, 0.0, 0.5078996419906616, 0.0049708834849298, -0.1377817988395691, -0.036103349179029465]"
