game,number_of_game_type,game_type,round,agent,seed,observation,action,reward,termination,truncation,self_vel,self_pos,angles_to_pursuers,angles_to_evaders,velocities_of_evaders,velocities_of_pursuers,distances_to_landmarks,angles_to_landmarks,other_agent_velocities,distances_to_evaders,distances_to_pursuers,value_function,interception_point,is_evader_capture
4,1,Pursuers: 3 vs Evaders: 3,24,agent_0,2948,"[0.8394509553909302, 0.0, 1.4856234788894653, 0.940011739730835, -4.218354225158691, -1.2046924829483032, -0.21870523691177368, -1.1491434574127197, -0.6188283562660217, -0.519615113735199, -0.8674267530441284, -0.274141788482666, -2.6690783500671387, -1.7376806735992432, -0.0, -0.0, -0.4324634075164795, -0.0]","[0.0, 0.4674105104408084, 1.0, 0.0, 0.0]",,,,[0.83945096 0.        ],[1.4856235  0.94001174],"[-2.8634138, -1.7588673, -2.4431229]",[],[],"[array([-1.e+00, -1.e-45], dtype=float32), array([8.5711074e-01, 2.8025969e-45], dtype=float32), array([ 0., -0.], dtype=float32)]","[4.387003, 1.1697704, 0.80805224]","[-2.8634138, -1.7588674, -2.443123]",[-0.        -0.        -0.4324634 -0.       ],[],"[4.387003, 1.1697704, 0.8080522]","{(-0.7086582779884338, -0.26468077301979065, 0.0): 0.0, (-0.4741295576095581, -0.20913170278072357, 0.0): 0.0, (0.8667951822280884, 0.420396625995636, 0.0): 0.0, (-0.35613420605659485, 0.940011739730835, 0.0): 0.0, (0.6181967258453369, 0.665869951248169, 0.0): 0.0, (0.6539419889450073, -0.7976689338684082, 0.0): 0.0}",,[]
4,1,Pursuers: 3 vs Evaders: 3,24,agent_1,2948,"[-0.0, -0.0, 0.6181967258453369, 0.665869951248169, -3.3509273529052734, -0.9305506944656372, 0.6487215161323547, -0.8750016093254089, 0.24859844148159027, -0.24547329545021057, 0.8674267530441284, 0.274141788482666, -1.8016515970230103, -1.4635388851165771, 0.8394509553909302, 0.0, -0.4324634075164795, -0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,[-0. -0.],[0.6181967  0.66586995],"[-2.8707185, -0.9328254, -0.779073]",[],[],"[array([-1.e+00, -1.e-45], dtype=float32), array([8.5711074e-01, 2.8025969e-45], dtype=float32), array([ 0., -0.], dtype=float32)]","[3.4777348, 1.0892508, 0.34936845]","[-2.8707185, -0.93282545, -0.77907294]",[ 0.83945096  0.         -0.4324634  -0.        ],[],"[3.4777348, 1.0892509, 0.34936848]","{(-0.7086582779884338, -0.26468077301979065, 0.0): 0.0, (-0.4741295576095581, -0.20913170278072357, 0.0): 0.0, (0.8667951822280884, 0.420396625995636, 0.0): 0.0, (-0.35613420605659485, 0.940011739730835, 0.0): 0.0, (0.6181967258453369, 0.665869951248169, 0.0): 0.0, (0.6539419889450073, -0.7976689338684082, 0.0): 0.0}",,[]
4,1,Pursuers: 3 vs Evaders: 3,24,agent_2,2948,"[-0.4324634075164795, -0.0, -1.1834548711776733, -0.7976689338684082, -1.5492757558822632, 0.5329881906509399, 2.4503731727600098, 0.5885372757911682, 2.0502500534057617, 1.218065619468689, 2.6690783500671387, 1.7376806735992432, 1.8016515970230103, 1.4635388851165771, 0.8394509553909302, 0.0, -0.0, -0.0]","[0.0, 0.2554696911775172, -1.0, 0.0, 0.0]",-1.5736571831676005,False,False,[-0.4324634 -0.       ],[-1.1834549  -0.79766893],"[2.8102515, 0.23571771, 0.5360743]",[],[],"[array([-1.e+00, -1.e-45], dtype=float32), array([8.5711074e-01, 2.8025969e-45], dtype=float32), array([ 0., -0.], dtype=float32)]","[1.638393, 2.5200605, 2.384787]","[2.8102515, 0.23571773, 0.5360743]",[ 0.83945096  0.         -0.         -0.        ],[],"[1.638393, 2.5200605, 2.3847868]","{(-0.7086582779884338, -0.26468077301979065, 0.0): 0.0, (-0.4741295576095581, -0.20913170278072357, 0.0): 0.0, (0.8667951822280884, 0.420396625995636, 0.0): 0.0, (-0.35613420605659485, 0.940011739730835, 0.0): 0.0, (0.6181967258453369, 0.665869951248169, 0.0): 0.0, (0.6539419889450073, -0.7976689338684082, 0.0): 0.0}",[-0.72410566 -0.79766893],[]
4,1,Pursuers: 3 vs Evaders: 3,25,adversary_0,2948,"[-1.0, -1.401298464324817e-45, -2.832730531692505, -0.26468077301979065, 4.185359954833984, 0.055549077689647675, 3.699525833129883, 0.685077428817749, 4.402298927307129, 1.2046924829483032, 3.450927257537842, 0.9305506944656372, 1.6060293912887573, -0.5329881906509399, 0.8426240086555481, 0.0, -0.0, -0.0, -0.426535427570343, -0.0]","[0.0, 1.0, -0.47246244861008924, 0.0, 0.0]",,,,[-1.e+00 -1.e-45],[-2.8327305  -0.26468077],"[0.0, 0.013271453, 0.1831056]","[0.2671114, 0.2633878, -0.32043028]","[array([0.842624, 0.      ], dtype=float32), array([-0., -0.], dtype=float32), array([-0.42653543, -0.        ], dtype=float32)]","[array([-1.e+00, -1.e-45], dtype=float32), array([8.586992e-01, 2.802597e-45], dtype=float32), array([ 0., -0.], dtype=float32)]","[4.1857285, 3.7624223, 4.564156]","[0.013271457, 0.1831056, 0.2671114]",[ 0.842624    0.         -0.         -0.         -0.42653543 -0.        ],"[4.564156, 3.5741887, 1.6921604]","[0.0, 4.1857285, 3.7624223]","{(-0.7086582779884338, -0.26468077301979065, 0.0): 0.0, (-0.4741295576095581, -0.20913170278072357, 0.0): 0.0, (0.8667951822280884, 0.420396625995636, 0.0): 0.0, (-0.35613420605659485, 0.940011739730835, 0.0): 0.0, (0.6181967258453369, 0.665869951248169, 0.0): 0.0, (0.6539419889450073, -0.7976689338684082, 0.0): 0.0}",,"[False, False, False]"
4,1,Pursuers: 3 vs Evaders: 3,25,adversary_1,2948,"[0.8586992025375366, 2.802596928649634e-45, 1.35262930393219, -0.20913170278072357, -4.185359954833984, -0.055549077689647675, -0.48583418130874634, 0.6295283436775208, 0.21693925559520721, 1.1491434574127197, -0.7344326376914978, 0.8750016093254089, -2.5793304443359375, -0.5885372757911682, 0.8426240086555481, 0.0, -0.0, -0.0, -0.426535427570343, -0.0]","[0.0, 0.27826018381633605, 1.0, 0.0, 0.0]",,,,[8.586992e-01 2.802597e-45],[ 1.3526293 -0.2091317],"[-3.1283212, 0.0, 2.2280684]","[1.3842088, 2.269075, -2.9172587]","[array([0.842624, 0.      ], dtype=float32), array([-0., -0.], dtype=float32), array([-0.42653543, -0.        ], dtype=float32)]","[array([-1.e+00, -1.e-45], dtype=float32), array([8.586992e-01, 2.802597e-45], dtype=float32), array([ 0., -0.], dtype=float32)]","[4.1857285, 0.79519856, 1.1694415]","[-3.1283212, 2.2280684, 1.3842088]",[ 0.842624    0.         -0.         -0.         -0.42653543 -0.        ],"[1.1694415, 1.1423744, 2.645623]","[4.1857285, 0.0, 0.79519856]","{(-0.7086582779884338, -0.26468077301979065, 0.0): 0.0, (-0.4741295576095581, -0.20913170278072357, 0.0): 0.0, (0.8667951822280884, 0.420396625995636, 0.0): 0.0, (-0.35613420605659485, 0.940011739730835, 0.0): 0.0, (0.6181967258453369, 0.665869951248169, 0.0): 0.0, (0.6539419889450073, -0.7976689338684082, 0.0): 0.0}",,"[False, False, False]"
4,1,Pursuers: 3 vs Evaders: 3,25,adversary_2,2948,"[0.0, -0.0, 0.8667951822280884, 0.420396625995636, -3.699525833129883, -0.685077428817749, 0.48583418130874634, -0.6295283436775208, 0.7027734518051147, 0.519615113735199, -0.24859844148159027, 0.24547329545021057, -2.093496322631836, -1.218065619468689, 0.8426240086555481, 0.0, -0.0, -0.0, -0.426535427570343, -0.0]","[0.0, -1.0, -0.7543548659140552, 0.0, 0.0]",,,,[ 0. -0.],[0.8667952  0.42039663],"[-2.958487, -0.91352427, 0.0]","[0.6366682, 2.3625197, -2.6146383]","[array([0.842624, 0.      ], dtype=float32), array([-0., -0.], dtype=float32), array([-0.42653543, -0.        ], dtype=float32)]","[array([-1.e+00, -1.e-45], dtype=float32), array([8.586992e-01, 2.802597e-45], dtype=float32), array([ 0., -0.], dtype=float32)]","[3.7624223, 0.79519856, 0.87400824]","[-2.958487, -0.91352415, 0.6366682]",[ 0.842624    0.         -0.         -0.         -0.42653543 -0.        ],"[0.87400824, 0.34936848, 2.4220674]","[3.7624223, 0.79519856, 0.0]","{(-0.7086582779884338, -0.26468077301979065, 0.0): 0.0, (-0.4741295576095581, -0.20913170278072357, 0.0): 0.0, (0.8667951822280884, 0.420396625995636, 0.0): 0.0, (-0.35613420605659485, 0.940011739730835, 0.0): 0.0, (0.6181967258453369, 0.665869951248169, 0.0): 0.0, (0.6539419889450073, -0.7976689338684082, 0.0): 0.0}",,"[False, False, False]"
4,1,Pursuers: 3 vs Evaders: 3,25,agent_0,2948,"[0.8426240086555481, 0.0, 1.5695686340332031, 0.940011739730835, -4.402298927307129, -1.2046924829483032, -0.21693925559520721, -1.1491434574127197, -0.7027734518051147, -0.519615113735199, -0.9513718485832214, -0.274141788482666, -2.796269655227661, -1.7376806735992432, -0.0, -0.0, -0.426535427570343, -0.0]","[0.0, 0.4637669730272273, 1.0, 0.0, 0.0]",,,,[0.842624 0.      ],[1.5695686  0.94001174],"[-2.8744812, -1.757384, -2.5049245]",[],[],"[array([-1.e+00, -1.e-45], dtype=float32), array([8.586992e-01, 2.802597e-45], dtype=float32), array([ 0., -0.], dtype=float32)]","[4.564156, 1.1694415, 0.87400824]","[-2.8744812, -1.7573838, -2.5049245]",[-0.         -0.         -0.42653543 -0.        ],[],"[4.564156, 1.1694415, 0.87400824]","{(-0.7086582779884338, -0.26468077301979065, 0.0): 0.0, (-0.4741295576095581, -0.20913170278072357, 0.0): 0.0, (0.8667951822280884, 0.420396625995636, 0.0): 0.0, (-0.35613420605659485, 0.940011739730835, 0.0): 0.0, (0.6181967258453369, 0.665869951248169, 0.0): 0.0, (0.6539419889450073, -0.7976689338684082, 0.0): 0.0}",,[]
4,1,Pursuers: 3 vs Evaders: 3,25,agent_1,2948,"[-0.0, -0.0, 0.6181967258453369, 0.665869951248169, -3.450927257537842, -0.9305506944656372, 0.7344326376914978, -0.8750016093254089, 0.24859844148159027, -0.24547329545021057, 0.9513718485832214, 0.274141788482666, -1.8448978662490845, -1.4635388851165771, 0.8426240086555481, 0.0, -0.426535427570343, -0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,[-0. -0.],[0.6181967  0.66586995],"[-2.8782048, -0.87251776, -0.779073]",[],[],"[array([-1.e+00, -1.e-45], dtype=float32), array([8.586992e-01, 2.802597e-45], dtype=float32), array([ 0., -0.], dtype=float32)]","[3.5741887, 1.1423744, 0.34936845]","[-2.8782048, -0.87251765, -0.77907294]",[ 0.842624    0.         -0.42653543 -0.        ],[],"[3.5741887, 1.1423744, 0.34936848]","{(-0.7086582779884338, -0.26468077301979065, 0.0): 0.0, (-0.4741295576095581, -0.20913170278072357, 0.0): 0.0, (0.8667951822280884, 0.420396625995636, 0.0): 0.0, (-0.35613420605659485, 0.940011739730835, 0.0): 0.0, (0.6181967258453369, 0.665869951248169, 0.0): 0.0, (0.6539419889450073, -0.7976689338684082, 0.0): 0.0}",,[]
4,1,Pursuers: 3 vs Evaders: 3,25,agent_2,2948,"[-0.426535427570343, -0.0, -1.2267011404037476, -0.7976689338684082, -1.6060293912887573, 0.5329881906509399, 2.5793304443359375, 0.5885372757911682, 2.093496322631836, 1.218065619468689, 2.796269655227661, 1.7376806735992432, 1.8448978662490845, 1.4635388851165771, 0.8426240086555481, 0.0, -0.0, -0.0]","[0.0, 0.25769662333147536, -1.0, 0.0, 0.0]",-1.7137936344620082,False,False,[-0.42653543 -0.        ],[-1.2267011  -0.79766893],"[2.8211625, 0.22433384, 0.52695435]",[],[],"[array([-1.e+00, -1.e-45], dtype=float32), array([8.586992e-01, 2.802597e-45], dtype=float32), array([ 0., -0.], dtype=float32)]","[1.6921604, 2.645623, 2.4220674]","[2.8211625, 0.22433385, 0.5269544]",[ 0.842624  0.       -0.       -0.      ],[],"[1.6921604, 2.645623, 2.4220674]","{(-0.7086582779884338, -0.26468077301979065, 0.0): 0.0, (-0.4741295576095581, -0.20913170278072357, 0.0): 0.0, (0.8667951822280884, 0.420396625995636, 0.0): 0.0, (-0.35613420605659485, 0.940011739730835, 0.0): 0.0, (0.6181967258453369, 0.665869951248169, 0.0): 0.0, (0.6539419889450073, -0.7976689338684082, 0.0): 0.0}",[-0.75654036 -0.79766893],[]
4,1,Pursuers: 3 vs Evaders: 3,26,adversary_0,2948,"[-1.0, -0.0, -2.9327304363250732, -0.26468077301979065, 4.371229648590088, 0.055549077689647675, 3.799525737762451, 0.685077428817749, 4.586561679840088, 1.2046924829483032, 3.5509274005889893, 0.9305506944656372, 1.6633758544921875, -0.5329881906509399, 0.8464612364768982, 0.0, -0.0, -0.0, -0.4229802191257477, -0.0]","[0.0, 1.0, -0.45771503181237394, 0.0, 0.0]",,,,[-1. -0.],[-2.9327304  -0.26468077],"[0.0, 0.012707198, 0.17838936]","[0.25685522, 0.25629526, -0.31008896]","[array([0.84646124, 0.        ], dtype=float32), array([-0., -0.], dtype=float32), array([-0.42298022, -0.        ], dtype=float32)]","[array([-1., -0.], dtype=float32), array([8.6054635e-01, 1.4012985e-45], dtype=float32), array([ 0., -0.], dtype=float32)]","[4.3715825, 3.8607936, 4.7421336]","[0.012707202, 0.17838936, 0.2568552]",[ 0.84646124  0.         -0.         -0.         -0.42298022 -0.        ],"[4.742133, 3.6708322, 1.7466812]","[0.0, 4.3715825, 3.8607936]","{(-0.7086582779884338, -0.26468077301979065, 0.0): 0.0, (-0.4741295576095581, -0.20913170278072357, 0.0): 0.0, (0.8667951822280884, 0.420396625995636, 0.0): 0.0, (-0.35613420605659485, 0.940011739730835, 0.0): 0.0, (0.6181967258453369, 0.665869951248169, 0.0): 0.0, (0.6539419889450073, -0.7976689338684082, 0.0): 0.0}",,"[False, False, False]"
4,1,Pursuers: 3 vs Evaders: 3,26,adversary_1,2948,"[0.860546350479126, 1.401298464324817e-45, 1.4384992122650146, -0.20913170278072357, -4.371229648590088, -0.055549077689647675, -0.571704089641571, 0.6295283436775208, 0.21533173322677612, 1.1491434574127197, -0.8203025460243225, 0.8750016093254089, -2.7078540325164795, -0.5885372757911682, 0.8464612364768982, 0.0, -0.0, -0.0, -0.4229802191257477, -0.0]","[0.0, 0.27626845097567415, 1.0, 0.0, 0.0]",,,,[8.6054635e-01 1.4012985e-45],[ 1.4384992 -0.2091317],"[-3.1288855, 0.0, 2.308094]","[1.3855598, 2.3239405, -2.9275765]","[array([0.84646124, 0.        ], dtype=float32), array([-0., -0.], dtype=float32), array([-0.42298022, -0.        ], dtype=float32)]","[array([-1., -0.], dtype=float32), array([8.6054635e-01, 1.4012985e-45], dtype=float32), array([ 0., -0.], dtype=float32)]","[4.3715825, 0.85038316, 1.1691443]","[-3.1288855, 2.3080943, 1.3855598]",[ 0.84646124  0.         -0.         -0.         -0.42298022 -0.        ],"[1.1691443, 1.1993848, 2.7710736]","[4.3715825, 0.0, 0.8503831]","{(-0.7086582779884338, -0.26468077301979065, 0.0): 0.0, (-0.4741295576095581, -0.20913170278072357, 0.0): 0.0, (0.8667951822280884, 0.420396625995636, 0.0): 0.0, (-0.35613420605659485, 0.940011739730835, 0.0): 0.0, (0.6181967258453369, 0.665869951248169, 0.0): 0.0, (0.6539419889450073, -0.7976689338684082, 0.0): 0.0}",,"[False, False, False]"
4,1,Pursuers: 3 vs Evaders: 3,26,adversary_2,2948,"[0.0, -0.0, 0.8667951822280884, 0.420396625995636, -3.799525737762451, -0.685077428817749, 0.571704089641571, -0.6295283436775208, 0.7870358228683472, 0.519615113735199, -0.24859844148159027, 0.24547329545021057, -2.1361498832702637, -1.218065619468689, 0.8464612364768982, 0.0, -0.0, -0.0, -0.4229802191257477, -0.0]","[0.0, -1.0, -0.7430164029417075, 0.0, 0.0]",,,,[ 0. -0.],[0.8667952  0.42039663],"[-2.9632032, -0.83349854, 0.0]","[0.58352476, 2.3625197, -2.6233616]","[array([0.84646124, 0.        ], dtype=float32), array([-0., -0.], dtype=float32), array([-0.42298022, -0.        ], dtype=float32)]","[array([-1., -0.], dtype=float32), array([8.6054635e-01, 1.4012985e-45], dtype=float32), array([ 0., -0.], dtype=float32)]","[3.8607936, 0.85038316, 0.9430935]","[-2.9632032, -0.83349854, 0.58352476]",[ 0.84646124  0.         -0.         -0.         -0.42298022 -0.        ],"[0.9430935, 0.34936848, 2.4590282]","[3.8607936, 0.8503831, 0.0]","{(-0.7086582779884338, -0.26468077301979065, 0.0): 0.0, (-0.4741295576095581, -0.20913170278072357, 0.0): 0.0, (0.8667951822280884, 0.420396625995636, 0.0): 0.0, (-0.35613420605659485, 0.940011739730835, 0.0): 0.0, (0.6181967258453369, 0.665869951248169, 0.0): 0.0, (0.6539419889450073, -0.7976689338684082, 0.0): 0.0}",,"[False, False, False]"
4,1,Pursuers: 3 vs Evaders: 3,26,agent_0,2948,"[0.8464612364768982, 0.0, 1.6538310050964355, 0.940011739730835, -4.586561679840088, -1.2046924829483032, -0.21533173322677612, -1.1491434574127197, -0.7870358228683472, -0.519615113735199, -1.0356342792510986, -0.274141788482666, -2.9231855869293213, -1.7376806735992432, -0.0, -0.0, -0.4229802191257477, -0.0]","[0.0, 0.46044741829279084, 1.0, 0.0, 0.0]",,,,[0.84646124 0.        ],[1.653831   0.94001174],"[-2.8847375, -1.7560328, -2.5580678]",[],[],"[array([-1., -0.], dtype=float32), array([8.6054635e-01, 1.4012985e-45], dtype=float32), array([ 0., -0.], dtype=float32)]","[4.7421336, 1.1691443, 0.9430935]","[-2.8847375, -1.7560328, -2.5580678]",[-0.         -0.         -0.42298022 -0.        ],[],"[4.742133, 1.1691443, 0.9430935]","{(-0.7086582779884338, -0.26468077301979065, 0.0): 0.0, (-0.4741295576095581, -0.20913170278072357, 0.0): 0.0, (0.8667951822280884, 0.420396625995636, 0.0): 0.0, (-0.35613420605659485, 0.940011739730835, 0.0): 0.0, (0.6181967258453369, 0.665869951248169, 0.0): 0.0, (0.6539419889450073, -0.7976689338684082, 0.0): 0.0}",,[]
4,1,Pursuers: 3 vs Evaders: 3,26,agent_1,2948,"[-0.0, -0.0, 0.6181967258453369, 0.665869951248169, -3.5509274005889893, -0.9305506944656372, 0.8203025460243225, -0.8750016093254089, 0.24859844148159027, -0.24547329545021057, 1.0356342792510986, 0.274141788482666, -1.8875514268875122, -1.4635388851165771, 0.8464612364768982, 0.0, -0.4229802191257477, -0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,[-0. -0.],[0.6181967  0.66586995],"[-2.8852973, -0.81765205, -0.779073]",[],[],"[array([-1., -0.], dtype=float32), array([8.6054635e-01, 1.4012985e-45], dtype=float32), array([ 0., -0.], dtype=float32)]","[3.6708324, 1.1993848, 0.34936845]","[-2.8852973, -0.81765205, -0.77907294]",[ 0.84646124  0.         -0.42298022 -0.        ],[],"[3.6708322, 1.1993848, 0.34936848]","{(-0.7086582779884338, -0.26468077301979065, 0.0): 0.0, (-0.4741295576095581, -0.20913170278072357, 0.0): 0.0, (0.8667951822280884, 0.420396625995636, 0.0): 0.0, (-0.35613420605659485, 0.940011739730835, 0.0): 0.0, (0.6181967258453369, 0.665869951248169, 0.0): 0.0, (0.6539419889450073, -0.7976689338684082, 0.0): 0.0}",,[]
4,1,Pursuers: 3 vs Evaders: 3,26,agent_2,2948,"[-0.4229802191257477, -0.0, -1.2693547010421753, -0.7976689338684082, -1.6633758544921875, 0.5329881906509399, 2.7078540325164795, 0.5885372757911682, 2.1361498832702637, 1.218065619468689, 2.9231855869293213, 1.7376806735992432, 1.8875514268875122, 1.4635388851165771, 0.8464612364768982, 0.0, -0.0, -0.0]","[0.0, 0.25970826434588884, -1.0, 0.0, 0.0]",-1.8650828163728848,False,False,[-0.42298022 -0.        ],[-1.2693547  -0.79766893],"[2.8315036, 0.21401602, 0.5182311]",[],[],"[array([-1., -0.], dtype=float32), array([8.6054635e-01, 1.4012985e-45], dtype=float32), array([ 0., -0.], dtype=float32)]","[1.7466813, 2.7710736, 2.4590282]","[2.8315036, 0.21401602, 0.5182311]",[ 0.84646124  0.         -0.         -0.        ],[],"[1.7466812, 2.7710736, 2.4590282]","{(-0.7086582779884338, -0.26468077301979065, 0.0): 0.0, (-0.4741295576095581, -0.20913170278072357, 0.0): 0.0, (0.8667951822280884, 0.420396625995636, 0.0): 0.0, (-0.35613420605659485, 0.940011739730835, 0.0): 0.0, (0.6181967258453369, 0.665869951248169, 0.0): 0.0, (0.6539419889450073, -0.7976689338684082, 0.0): 0.0}",[-0.78853053 -0.79766893],[]
